street	name	name-cy	place	local-authority	polyline	end-date
40300990	PARK LANE		74565130	KEN-UN	[[51.3639403,1.3094549],[51.373638,1.3068492]]	
40301045	PRINCESS MARGARET AVENUE		74567059	KEN-UN	[[51.340533,1.3918819],[51.3463061,1.3919493]]	
40301046	PRIORY ROAD		74567059	KEN-UN	[[51.3292159,1.4123388],[51.3304533,1.4124738]]	
40301079	RAMSGATE ROAD		74568438	KEN-UN	[[51.3465332,1.4276732],[51.356798,1.4395884]]	
40301125	RUMFIELDS ROAD		74568438	KEN-UN	[[51.3605238,1.4087904],[51.3566096,1.4174641]]	
40301215	ST ANTHONYS WAY		74568439	KEN-UN	[[51.3817133,1.4048461],[51.3814168,1.409783]]	
40301225	ST CRISPINS ROAD		74542450	KEN-UN	[[51.3750477,1.3370604],[51.3772154,1.3367438]]	
40301238	ST JOHNS ROAD		74568439	KEN-UN	[[51.3856284,1.3833579],[51.3850317,1.3856426]]	
40301251	ST MILDREDS AVENUE		74568438	KEN-UN	[[51.357179,1.4318157],[51.3587365,1.4320759]]	
40301264	ST PETERS FOOTPATH		74568439	KEN-UN	[[51.3828793,1.3866624],[51.3788069,1.3946551]]	
40301266	ST PETERS ROAD		74568438	KEN-UN	[[51.3638041,1.4230578],[51.3604273,1.4320874]]	
40301479	WESTFIELD ROAD		74568439	KEN-UN	[[51.3780123,1.3588933],[51.380049,1.3665887]]	
40301485	WESTWOOD ROAD		74568438	KEN-UN	[[51.3611648,1.3947863],[51.3629944,1.4159856]]	
40301676	NEWLANDS LANE		74567059	KEN-UN	[[51.348621,1.4116409],[51.3526414,1.4094977]]	
40301744	TENTERDEN WAY		74568439	KEN-UN	[[51.3799422,1.4066694],[51.3817836,1.4079992]]	
40302189	CANTERBURY ROAD		74542450	KEN-UN	[[51.3802795,1.3463098],[51.378137,1.3242632]]	
40303086	MONKTON STREET		74567068	KEN-UN	[[51.3413443,1.2684903],[51.3367384,1.2938667]]	
40303117	MARLOWE WAY		74567059	KEN-UN	[[51.3514642,1.3896443],[51.348692,1.3921831]]	
40303159	JUTES LANE		74567059	KEN-UN	[[51.3116476,1.3494773],[51.318839,1.3458673]]	
403305	THE DUNTERNS		74557744	NBL	[[55.4096625,-1.7072213],[55.4065969,-1.7065806]]	
403389	THE AVENUE		74557744	NBL	[[55.4107352,-1.7048917],[55.409495,-1.704822]]	
403724	SOUTH AVENUE		74557714	NBL	[[55.3293689,-1.5890646],[55.329873,-1.5866636]]	
403798	SILVERTON LANE		74557733	NBL	[[55.3037421,-1.9085142],[55.30546,-1.8991536]]	
40400213	AINSDALE ROAD		74561577	HRT-UJ	[[51.6252719,-0.3953013],[51.6281361,-0.3962983]]	
40401543	BERRY LANE		74560535	HRT-UJ	[[51.6474049,-0.5173797],[51.63663,-0.4917783]]	
40401680	BISHOPS AVENUE			HRT-UJ	[[51.6238426,-0.4225408],[51.6271484,-0.4169359]]	
40402439	BROOMFIELD RISE		74552842	HRT-UJ	[[51.7002282,-0.4276563],[51.7015518,-0.424441]]	
40402475	BRUSHWOOD DRIVE		74561970	HRT-UJ	[[51.6565089,-0.5241085],[51.6555173,-0.5260634]]	
40403564	CHENIES ROAD		74561970	HRT-UJ	[[51.6652005,-0.5145287],[51.6576465,-0.5010415]]	
40403852	CHURCH LANE		74560535	HRT-UJ	[[51.6365935,-0.4945396],[51.6345527,-0.4889717]]	
40405359	DULWICH WAY		74562752	HRT-UJ	[[51.6504,-0.4498064],[51.65259,-0.4501798]]	
40405673	ELLESBOROUGH CLOSE		74561577	HRT-UJ	[[51.6187923,-0.3909942],[51.6183549,-0.3925408]]	
40406574	DENHAM WAY		74561966	HRT-UJ	[[51.5998412,-0.5057616],[51.6367724,-0.5096952]]	
40406666	GALLOWS HILL LANE		74552842	HRT-UJ	[[51.7025417,-0.4244935],[51.7052803,-0.4181894]]	
40407037	GOSFORTH LANE		74561577	HRT-UJ	[[51.6284596,-0.4081634],[51.6258027,-0.3913817]]	
40407874	HARVEY ROAD		74562752	HRT-UJ	[[51.6463883,-0.4483533],[51.643052,-0.4462993]]	
40408012	HAYLING ROAD		74561577	HRT-UJ	[[51.6289627,-0.414113],[51.6304956,-0.3880224]]	
40408056	HAZELWOOD LANE		74552842	HRT-UJ	[[51.6977368,-0.4316497],[51.7023652,-0.4247456]]	
40408295	HIGH ELMS LANE		74552842	HRT-UJ	[[51.7064285,-0.3981035],[51.699768,-0.3838673]]	
40409884	LANGLEYBURY LANE			HRT-UJ	[[51.6765796,-0.4446027],[51.6930633,-0.4379028]]	
40410223	LINCOLN DRIVE		74562752	HRT-UJ	[[51.6578434,-0.4441887],[51.6563309,-0.4447321]]	
40410961	MALVERN WAY		74562752	HRT-UJ	[[51.6511294,-0.4457918],[51.6519592,-0.4419038]]	
40411404	MEADOW WAY		74553162	HRT-UJ	[[51.7202722,-0.4136994],[51.7193771,-0.4133398]]	
40413002	OXHEY DRIVE		74561577	HRT-UJ	[[51.6133674,-0.4039831],[51.6264719,-0.3864169]]	
40413266	PARK ROAD		74562751	HRT-UJ	[[51.6410507,-0.4720202],[51.6442688,-0.460205]]	
40413362	PARSONAGE CLOSE		74552842	HRT-UJ	[[51.7101956,-0.4179455],[51.709322,-0.4171799]]	
40415081	SANDY LODGE ROAD		74561579	HRT-UJ	[[51.6321386,-0.434347],[51.6329844,-0.4472792]]	
40415188	SCOTS HILL		74562752	HRT-UJ	[[51.6463329,-0.45577],[51.6439717,-0.4601717]]	
40415365	SHEPHERDS LANE		74560535	HRT-UJ	[[51.6474049,-0.5173797],[51.6365935,-0.4945396]]	
40416118	STAG LANE		74561970	HRT-UJ	[[51.6453672,-0.5262339],[51.6474049,-0.5173797]]	
40416344	STOCKERS FARM ROAD		74562751	HRT-UJ	[[51.630762,-0.4725972],[51.6292713,-0.4803771]]	
40417314	THE GREEN		74561177	HRT-UJ	[[51.6870113,-0.4958187],[51.6822203,-0.4903506]]	
40417463	THE MEAD		74561576	HRT-UJ	[[51.6289194,-0.3767506],[51.6273672,-0.3828598]]	
40422067	WOODHALL LANE		74561577	HRT-UJ	[[51.6258752,-0.386178],[51.619594,-0.385202]]	
40500007	ABBOTTS DRIVE			THR	[[51.521072,0.4304722],[51.5227135,0.4449611]]	
40500052	ARISDALE AVENUE		74569856	THR	[[51.5138799,0.2840225],[51.522735,0.2874209]]	
40500086	AVON GREEN		74569856	THR	[[51.5092468,0.2868749],[51.508971,0.2862558]]	
40500104	BARK BURR ROAD		74339794	THR	[[51.4920789,0.3111691],[51.4926559,0.3161109]]	
40500221	BUTTS LANE			THR	[[51.513297,0.4159044],[51.5032425,0.422001]]	
40500223	BUXTON ROAD		74572990	THR	[[51.4918503,0.3556591],[51.4913928,0.3506652]]	
40500228	CALCUTTA ROAD		74572994	THR	[[51.4616194,0.3644109],[51.4622309,0.355473]]	
40500273	CHADWELL ROAD		74572990	THR	[[51.4831677,0.3360686],[51.4820401,0.3591867]]	
40500334	COLLEGE AVENUE		74572990	THR	[[51.4831677,0.3360686],[51.483169,0.3287659]]	
40500354	COPLAND ROAD			THR	[[51.5144799,0.4300347],[51.512669,0.4284538]]	
40500387	CULFORD ROAD		74572990	THR	[[51.4932652,0.3388756],[51.4940691,0.3387006]]	
40500413	DELL ROAD		74572990	THR	[[51.4800914,0.3284076],[51.4860298,0.3260019]]	
40500431	DICKENS AVENUE		74572994	THR	[[51.4669552,0.3740603],[51.4672877,0.3700747]]	
40500489	ERRIFF DRIVE		74569856	THR	[[51.5132956,0.2840077],[51.5121065,0.2743926]]	
40500510	FEN LANE		74573999	THR	[[51.5476519,0.3602135],[51.54196,0.333656]]	
40500551	FOYLE DRIVE		74569856	THR	[[51.5034252,0.2763956],[51.5120851,0.2759625]]	
40500566	GARRON LANE		74569856	THR	[[51.5085904,0.2762351],[51.5046476,0.2764277]]	
40500579	GILBERT ROAD		74339794	THR	[[51.4893195,0.2955292],[51.4897431,0.291805]]	
40500603	GRANGEWOOD AVENUE		74572990	THR	[[51.4880111,0.3556198],[51.4885586,0.3507356]]	
40500646	HASSENBROOK ROAD			THR	[[51.5154866,0.4348305],[51.5165449,0.4341086]]	
40500648	HATHAWAY ROAD		74572990	THR	[[51.4797784,0.3274123],[51.490557,0.3271833]]	
40500668	HERD LANE			THR	[[51.5238692,0.4675125],[51.5261131,0.4643034]]	
40500674	HIGH ROAD		74573660	THR	[[51.5225824,0.4065059],[51.5257453,0.4057644]]	
40500790	LEICESTER ROAD		74572994	THR	[[51.4660209,0.354833],[51.4661562,0.3588428]]	
40500869	MANOR ROAD		74572990	THR	[[51.4747366,0.3353935],[51.4742177,0.33842]]	
40500893	MARSHFOOT ROAD		74572995	THR	[[51.4784581,0.3548396],[51.4766603,0.3668736]]	
40500963	NETHAN DRIVE		74569524	THR	[[51.5045885,0.2477916],[51.5061505,0.2535607]]	
40501042	PARKER ROAD		74572990	THR	[[51.4765971,0.3127477],[51.4799394,0.3115487]]	
40501088	PRINCESS MARGARET ROAD		74572991	THR	[[51.4661841,0.4305188],[51.4878616,0.4112026]]	
40501104	QUEEN ELIZABETH DRIVE			THR	[[51.5279646,0.4471743],[51.5304992,0.4455224]]	
40501120	RECTORY ROAD		74572990	THR	[[51.4765269,0.3412312],[51.489061,0.3408933]]	
40501132	RIVER VIEW		74572995	THR	[[51.4820563,0.359274],[51.4816749,0.3688327]]	
40501182	SCHOOL LANE		74573661	THR	[[51.5097666,0.3707503],[51.5086146,0.3636573]]	
40501187	SCRATTON ROAD			THR	[[51.51455,0.4309897],[51.5176092,0.4274482]]	
40501224	THE SORRELLS			THR	[[51.5185644,0.4438164],[51.5239206,0.4461647]]	
40501242	SOUTHEND ROAD			THR	[[51.5326844,0.4468218],[51.5491191,0.462546]]	
40501278	ST JAMES AVENUE EAST			THR	[[51.524849,0.4408803],[51.5237584,0.4388326]]	
40501284	ST MARYS ROAD		74572995	THR	[[51.4847462,0.3721609],[51.4864786,0.3723228]]	
40501319	STIFFORD CLAYS ROAD		74572990	THR	[[51.4983024,0.31572],[51.5064021,0.3353837]]	
40501325	STIFFORD ROAD		74569524	THR	[[51.4990343,0.2593044],[51.5005313,0.2674763]]	
40501348	TAMAR DRIVE		74569524	THR	[[51.5061975,0.2501765],[51.5093947,0.2513428]]	
40501351	TANK LANE		74569178	THR	[[51.484826,0.232978],[51.4856519,0.2415308]]	
40501419	WARD AVENUE		74572990	THR	[[51.4867206,0.3355874],[51.4865579,0.3224997]]	
40501443	WEST ROAD		74569856	THR	[[51.5231146,0.2969834],[51.522378,0.2817375]]	
40501463	WHITMORE AVENUE		74572990	THR	[[51.4977021,0.3274178],[51.5012673,0.3371672]]	
40501488	WOOD VIEW		74572990	THR	[[51.4837908,0.3553015],[51.4887914,0.3431412]]	
40501525	DAIGLEN DRIVE		74569856	THR	[[51.5027051,0.2810573],[51.5184165,0.2833558]]	
40501744	LANSDOWNE ROAD		74572994	THR	[[51.4628381,0.3610617],[51.4618836,0.357989]]	
405113	SOUTH ROAD		74557744	NBL	[[55.4085246,-1.6938689],[55.4018891,-1.6921988]]	
40520095	MAYFLOWER ROAD		74339794	THR	[[51.4828961,0.2887395],[51.4810015,0.2986977]]	
405944	LEAMINGTON LANE		74557721	NBL	[[55.3337274,-1.7573711],[55.3239676,-1.7268889]]	
40600030	ASHES LANE		74575256	KEN-UP	[[51.2276377,0.2956584],[51.2202726,0.3252234]]	
40600064	BEECH ROAD		74574193	KEN-UP	[[51.2902987,0.4356608],[51.2919232,0.4379844]]	
40600107	BOROUGH GREEN ROAD		74576080	KEN-UP	[[51.2979872,0.310141],[51.3078672,0.3085137]]	
40600111	BOW ROAD		74575252	KEN-UP	[[51.2495453,0.4206364],[51.255456,0.4231542]]	
40600126	BRIONNE GARDENS		74544526	KEN-UP	[[51.1882315,0.2839829],[51.1878035,0.2856361]]	
40600136	BROOK STREET		74544526	KEN-UP	[[51.1876605,0.2578079],[51.1879402,0.2675246]]	
40600155	CAGE GREEN ROAD		74544526	KEN-UP	[[51.2124145,0.2798809],[51.2120661,0.282527]]	
40600183	CHAPMAN WAY		74574193	KEN-UP	[[51.29569,0.4298348],[51.2932941,0.4377987]]	
40600206	CHURCH LANE		74574195	KEN-UP	[[51.3171932,0.3519077],[51.319913,0.3606584]]	
40600208	CHURCH ROAD		74575808	KEN-UP	[[51.2905535,0.3786588],[51.3023066,0.3809452]]	
40600278	DEAKIN LEAS		74544526	KEN-UP	[[51.1812488,0.2731057],[51.1867896,0.2744518]]	
40600298	DRY HILL PARK ROAD		74544526	KEN-UP	[[51.2033619,0.269499],[51.2040862,0.2775803]]	
40600312	ECCLES ROW		74575257	KEN-UP	[[51.3195144,0.4808541],[51.3208045,0.4789717]]	
40600449	HIGH STREET		74544526	KEN-UP	[[51.1922613,0.2719448],[51.1991427,0.2760344]]	
40600456	HIGHAM SCHOOL ROAD		74544526	KEN-UP	[[51.2145696,0.2920156],[51.2143159,0.293034]]	
40600556	LEIGH ROAD		74544530	KEN-UP	[[51.2008626,0.2447395],[51.2131648,0.249476]]	
40600600	LUCKS HILL		74575807	KEN-UP	[[51.2935753,0.4133705],[51.2938584,0.425779]]	
40600656	MAIDSTONE ROAD		74575256	KEN-UP	[[51.2244942,0.3394722],[51.2471038,0.3711989]]	
40600657	MAIDSTONE ROAD		74576077	KEN-UP	[[51.2915122,0.3174036],[51.2961026,0.3312626]]	
40600660	MALLING ROAD		74575527	KEN-UP	[[51.3181316,0.4344939],[51.3300884,0.4424918]]	
40600721	MOUNT PLEASANT		74574192	KEN-UP	[[51.3037401,0.4808208],[51.3055298,0.485064]]	
40600735	NEW ROAD		74574709	KEN-UP	[[51.2953284,0.4519213],[51.2988366,0.4553217]]	
40600742	NOBLE TREE ROAD		74544530	KEN-UP	[[51.2175784,0.2265496],[51.2175883,0.2373476]]	
40600746	NORMAN ROAD		74575807	KEN-UP	[[51.2982429,0.3954249],[51.294632,0.4061675]]	
40600751	NORWICH AVENUE		74544526	KEN-UP	[[51.2087465,0.2848828],[51.2114339,0.2858892]]	
40600770	OLD LONDON ROAD		74576080	KEN-UP	[[51.3139391,0.3043412],[51.3096273,0.3109267]]	
40600779	OLDBURY LANE		74576078	KEN-UP	[[51.2852043,0.2721687],[51.2858579,0.281566]]	
40600807	PEAR TREE AVENUE		74574709	KEN-UP	[[51.2946896,0.4562194],[51.2962615,0.4567479]]	
40600843	POUND ROAD		74546501	KEN-UP	[[51.2123082,0.3862216],[51.2167645,0.3815831]]	
40600878	RECTORY LANE NORTH		74574987	KEN-UP	[[51.3016708,0.4259327],[51.3041147,0.4225751]]	
40600889	RIDING LANE		74544530	KEN-UP	[[51.2166012,0.2405217],[51.2424748,0.2494585]]	
40600897	ROBERTS ROAD		74575527	KEN-UP	[[51.3302565,0.4339877],[51.3288955,0.4375906]]	
40600945	SCHOOL LANE		74575528	KEN-UP	[[51.2562888,0.2962112],[51.2584356,0.2954295]]	
40600948	SCHOOL LANE		74575539	KEN-UP	[[51.3522055,0.4587345],[51.3515091,0.4713076]]	
40601037	SUSSEX ROAD		74544526	KEN-UP	[[51.1894029,0.2630453],[51.1915158,0.2640076]]	
40601038	SWALLOW ROAD		74574986	KEN-UP	[[51.3009711,0.4332126],[51.3017,0.4405394]]	
40601054	TEAPOT LANE		74574192	KEN-UP	[[51.2963202,0.4655016],[51.300204,0.466427]]	
40601100	THE SLADE		74544526	KEN-UP	[[51.1974897,0.2713148],[51.1972767,0.2744106]]	
40601105	THE STREET		74575520	KEN-UP	[[51.2562616,0.3693053],[51.2587937,0.3832387]]	
40601124	TONBRIDGE ROAD		74575256	KEN-UP	[[51.2170607,0.3134908],[51.223142,0.3355797]]	
40601140	TRENCH ROAD		74544526	KEN-UP	[[51.2159275,0.2726654],[51.2130325,0.2800117]]	
40601146	TUDELEY LANE		74544526	KEN-UP	[[51.1846086,0.2789705],[51.1851404,0.2905984]]	
40601150	TUNBURY AVENUE		74544653	KEN-UP	[[51.3294381,0.5185995],[51.3394435,0.5200815]]	
40601200	WAVENEY ROAD		74544526	KEN-UP	[[51.2103004,0.2739061],[51.2142954,0.2756637]]	
40601218	WHITE COTTAGE ROAD		74544526	KEN-UP	[[51.2143242,0.2806482],[51.2136693,0.2842529]]	
40601539	BIRLING ROAD		74574194	KEN-UP	[[51.3138074,0.3947146],[51.3163662,0.4032721]]	
40605025	DISCOVERY DRIVE		74575802	KEN-UP	[[51.2705373,0.3948002],[51.2739139,0.4182327]]	
40605061	MALTHOUSE ROAD		74542439	KEN-UP	[[51.3364065,0.3078946],[51.3431445,0.3068834]]	
40605091	ROYAL RISE		74544526	KEN-UP	[[51.1881204,0.2795408],[51.1883154,0.2810674]]	
40605093	SCHOOL APPROACH		74576079	KEN-UP	[[51.2930109,0.307094],[51.2930397,0.3079131]]	
40605094	SCHOOL LANE		74575256	KEN-UP	[[51.2239682,0.3383427],[51.2269078,0.3330058]]	
40605103	STUMBLE HILL		74575263	KEN-UP	[[51.2440105,0.2788495],[51.2509146,0.2803803]]	
40606020	CRISPIN WAY		74575802	KEN-UP	[[51.2718329,0.3991689],[51.2721058,0.3972619]]	
40606178	TEDDINGTON DRIVE		74574987	KEN-UP	[[51.3073297,0.4040482],[51.3065836,0.4027178]]	
40700070	CECIL ROAD		74554368	TOB	[[50.438657,-3.5717678],[50.4391189,-3.56753]]	
40700115	CURLEDGE STREET		74554368	TOB	[[50.4325232,-3.5704242],[50.4330075,-3.5665255]]	
40700146	FERNICOMBE ROAD		74554368	TOB	[[50.4408774,-3.5910236],[50.4400332,-3.5843478]]	
40700148	FISHER STREET		74554368	TOB	[[50.4332949,-3.571886],[50.4293236,-3.5655873]]	
40700622	LYNMOUTH AVENUE		74554368	TOB	[[50.4186933,-3.5821299],[50.4192566,-3.5810507]]	
40700721	BARTON HILL ROAD		74555832	TOB	[[50.4974152,-3.5434437],[50.4850456,-3.5423358]]	
40700787	FORE STREET		74555827	TOB	[[50.484222,-3.5249843],[50.481345,-3.5214665]]	
40700814	HARTOP ROAD		74555827	TOB	[[50.4881276,-3.5268723],[50.4844134,-3.5241024]]	
40700868	MOOR LANE		74541617	TOB	[[50.4956656,-3.5363508],[50.4954973,-3.5231478]]	
40700945	ST CATHERINES ROAD		74555827	TOB	[[50.4830759,-3.5266531],[50.4826022,-3.5257357]]	
40701039	BARTON ROAD		74555832	TOB	[[50.4714555,-3.5410056],[50.4783507,-3.5459939]]	
40701150	ILSHAM ROAD		74541647	TOB	[[50.4610863,-3.5003306],[50.468346,-3.5036886]]	
40701221	OLD MILL ROAD		74555832	TOB	[[50.4680189,-3.5437968],[50.4555103,-3.5477145]]	
40701286	ST JAMES ROAD		74555832	TOB	[[50.4764315,-3.5360653],[50.4741149,-3.5344118]]	
40701455	HIGHER FURZEHAM ROAD		74558026	TOB	[[50.4005306,-3.5203971],[50.3973824,-3.5155969]]	
40701458	HIGHER RANSCOMBE ROAD		74558026	TOB	[[50.3904698,-3.5097773],[50.3943595,-3.5045826]]	
40701538	POLHEARNE WAY		74558026	TOB	[[50.3859347,-3.5244177],[50.386043,-3.5237038]]	
40701761	EXE HILL		74555832	TOB	[[50.4786909,-3.5729121],[50.4806761,-3.5630971]]	
40701791	HAWKINS AVENUE		74555832	TOB	[[50.4750866,-3.5620953],[50.4732895,-3.5566101]]	
40701860	QUEENSWAY		74555832	TOB	[[50.4694647,-3.5527501],[50.4777601,-3.5511755]]	
40702210	BLAGDON ROAD		74554368	TOB	[[50.4405125,-3.6252203],[50.4295763,-3.6005155]]	
40702232	GREENWAY ROAD		74558026	TOB	[[50.3921784,-3.56691],[50.3970832,-3.5566314]]	
40702650	DERWENT ROAD REAR		74555098	TOB	[[50.4758307,-3.5256727],[50.4747158,-3.5249603]]	
40800075		BLENHEIM ROAD		TOF	[[51.65005,-3.0368206],[51.6448541,-3.0376993]]	
40800113		BRYNTEG		TOF	[[51.7243482,-3.0608733],[51.7248016,-3.0604496]]	
40800224		CONWAY ROAD		TOF	[[51.7038045,-3.0506241],[51.7051201,-3.045271]]	
40800318		FOLLY ROAD		TOF	[[51.7133058,-3.0398437],[51.7144145,-3.0354543]]	
40800460	HILLCREST		74579636	TOF	[[51.737577,-3.0685692],[51.736911,-3.0656715]]	
40800572	MALPAS ROAD		74554551	TOF	[[51.6215674,-3.0107035],[51.621007,-3.0106646]]	
40801182	NORTH ROAD		74555650	TOF	[[51.663303,-3.0110978],[51.6576912,-3.0038891]]	
40801218	OXFORD STREET		74556786	TOF	[[51.685846,-3.0254577],[51.6843635,-3.0253229]]	
40801237	PARK ROAD		74579393	TOF	[[51.7057743,-3.0404669],[51.7026337,-3.0407422]]	
40801238	PARK STREET		74579866	TOF	[[51.7730079,-3.0867549],[51.7751688,-3.0854733]]	
40801364	SHOP ROAD		74556783	TOF	[[51.7501591,-3.0625441],[51.7464975,-3.0655205]]	
40801479	TON ROAD			TOF	[[51.6434323,-3.0408752],[51.6411076,-3.0343043]]	
40801508	TURNPIKE ROAD		74555650	TOF	[[51.6501935,-3.0016421],[51.6561351,-3.0050112]]	
40801523		TY GWYN WAY		TOF	[[51.6524904,-3.0485413],[51.6434002,-3.0505284]]	
40801555	USK ROAD		74556783	TOF	[[51.7183444,-2.9905498],[51.6987739,-3.0277467]]	
40802797	LOWER LEIGH ROAD		74579397	TOF	[[51.7148453,-3.0527329],[51.7177285,-3.0580837]]	
40900006	FORE STREET		74575637	DEV-UK	[[50.9925143,-4.4821246],[50.9917736,-4.4763418]]	
40900010	NORTH ROAD		74575637	DEV-UK	[[50.9935973,-4.4827952],[50.9936857,-4.4794793]]	
40900037	ROAD FROM CLEAVE COTTAGE TO CLOVELLY VISITOR CENTRE		74577437	DEV-UK	[[50.9987527,-4.400972],[50.9944826,-4.4087326]]	
40900087	CORONATION ROAD		74577244	DEV-UK	[[51.0139547,-4.2141536],[51.0137,-4.2128869]]	
40900128	JACKETS LANE		74577248	DEV-UK	[[51.0442596,-4.2138873],[51.0434266,-4.2170289]]	
40900206	SEA VIEW ROAD		74577248	DEV-UK	[[51.0423514,-4.2139674],[51.0421506,-4.2150706]]	
40900268	FORE STREET		74577429	DEV-UK	[[50.9176073,-4.212593],[50.9198049,-4.2043451]]	
40900324	VICTORIA HILL		74577027	DEV-UK	[[50.8133973,-4.3562008],[50.8105459,-4.3539847]]	
40900361	ROAD FROM CHURCH COTTAGES TO KENNACOTT CROSS		74556288	DEV-UK	[[50.759807,-4.3321944],[50.7694588,-4.3370855]]	
40900430	COLLEGE ROAD		74578191	DEV-UK	[[50.8615438,-4.2033294],[50.8710207,-4.2001377]]	
40900504	ABBOTSHAM ROAD		74577244	DEV-UK	[[51.0176859,-4.236874],[51.0172381,-4.2103178]]	
40900507	ALVERDISCOTT ROAD		74543082	DEV-UK	[[51.0142142,-4.1922957],[51.0114579,-4.1621277]]	
40900522	CHANTERS ROAD		74577244	DEV-UK	[[51.024577,-4.2103105],[51.0276049,-4.2038089]]	
40900595	MINES ROAD		74543082	DEV-UK	[[51.0146154,-4.1924857],[51.0154287,-4.1821874]]	
40900613	NORTHDOWN ROAD		74577244	DEV-UK	[[51.0206604,-4.221446],[51.0213926,-4.2103444]]	
40900780	BOROUGH ROAD			DEV-UK	[[50.9542281,-4.1339245],[50.9524735,-4.1359372]]	
40900885	FARMER FRANKS LANE		74578044	DEV-UK	[[50.8534465,-3.9476549],[50.8538574,-3.9445888]]	
40901009	HIGH STREET		74575209	DEV-UK	[[50.9670193,-3.9939057],[50.967278,-3.9956117]]	
40901253	ROAD FROM FERNLEA TO AUCTION WAY			DEV-UK	[[50.9661371,-4.3787222],[50.9641967,-4.3772842]]	
40901298	KINGSLEY AVENUE		74577445	DEV-UK	[[51.0516175,-4.1976436],[51.0506033,-4.1980093]]	
40901453	ROAD FROM GRIDLEY CORNER TO SITCOTT CROSS		74558157	DEV-UK	[[50.6872357,-4.3221089],[50.6953722,-4.3231763]]	
4090191	NORTHGATE		74569494	NFK-UB	[[52.6871042,0.9447901],[52.6911259,0.9450755]]	
40901912	ROAD FROM WINDABOUT CROSS TO THE BELL INN		74577230	DEV-UK	[[50.9646376,-4.3186693],[50.9670738,-4.2982516]]	
40901940	ROAD FROM BUCKLAND BREWER PRIMARY SCHOOL TO BUCKLAND MILL CROSS		74577037	DEV-UK	[[50.9600865,-4.2295494],[50.9629394,-4.2500659]]	
40902034	ROAD FROM CHURSTON CROSS TO MAMBURY CROSS			DEV-UK	[[50.9187676,-4.3349565],[50.9214384,-4.3096621]]	
40902078	ROAD FROM WOOLLEIGH CROSS TO TORCHES CORNER		74575206	DEV-UK	[[50.9333163,-4.0887602],[50.91269,-4.0519721]]	
40902110	ROAD FROM SUTCOMBEMILL CROSS TO WESTCOTT COTTAGE		74575617	DEV-UK	[[50.8808869,-4.3518709],[50.8756025,-4.3512209]]	
40902142	ROAD FROM BERRY CROSS TO THE OLD POST OFFICE		74577031	DEV-UK	[[50.9103799,-4.1750642],[50.8985722,-4.143396]]	
40902224	ROAD FROM THE SQUARE TO BATTLEDOWN CROSS		74578191	DEV-UK	[[50.8617471,-4.2196532],[50.861542,-4.2034288]]	
40902308	ROAD FROM THORNEY CROSS TO CROSS LANES		74560036	DEV-UK	[[50.7475106,-4.2864026],[50.7390125,-4.2817365]]	
40902329	ROAD FROM IVYHOUSE CROSS TO GRINACOMBE MOOR CROSS		74558155	DEV-UK	[[50.7222556,-4.2600799],[50.7003709,-4.2452901]]	
40902347	ROAD FROM WHITEHOUSE CROSS TO ABBOTSHAM CROSS		74577446	DEV-UK	[[51.0086436,-4.2515787],[51.0239934,-4.2432957]]	
40902506	ROAD FROM HIGHWEEK CROSS TO BROAD STREET		74577018	DEV-UK	[[50.829271,-4.2072762],[50.8301157,-4.1810151]]	
40902522	ROAD FROM MIDDLECOTT CROSS TO HOLEMOOR CROSS		74577021	DEV-UK	[[50.8287666,-4.2417468],[50.829097,-4.2521436]]	
4090259	THE STREET		74549117	NFK-UB	[[52.5869704,0.5875302],[52.5888118,0.6081172]]	
40903056	ROAD FROM HOLLY COTTAGE TO HILL VIEW		74577034	DEV-UK	[[50.9655257,-4.2012106],[50.9667359,-4.1980774]]	
40903265	THE SQUARE		74575203	DEV-UK	[[50.8905865,-4.0343352],[50.890817,-4.035042]]	
40903551	GREAT OAK MEADOW		74577027	DEV-UK	[[50.8132954,-4.3554574],[50.8130678,-4.3538134]]	
40903622	MILL ROAD		74577432	DEV-UK	[[50.9013778,-4.391591],[50.9015312,-4.3849709]]	
40903880	ROAD PAST HILL VIEW		74577025	DEV-UK	[[50.8014304,-4.3992138],[50.8016106,-4.3948232]]	
40904914	ROAD FROM CHAPEL CORNER TO FURZE CROSS		74577028	DEV-UK	[[50.7989623,-4.439706],[50.7996217,-4.4485823]]	
4090497	TURBINE WAY		74549481	NFK-UB	[[52.656825,0.6844162],[52.6529665,0.6852445]]	
40905083	ROAD TO HALWILL COMMUNITY PRIMARY SCHOOL		74560034	DEV-UK	[[50.7787312,-4.2069516],[50.777116,-4.2062798]]	
40905298	ACCESS TO GREAT TORRINGTON COMMUNITY SCHOOL			DEV-UK	[[50.954228,-4.1324579],[50.9559613,-4.1335768]]	
40905310	ROAD PAST TWIT TWOO		74574388	DEV-UK	[[50.88824,-4.095786],[50.8864924,-4.0949398]]	
4090545	SOUTH PICKENHAM ROAD		74549121	NFK-UB	[[52.6270785,0.7502191],[52.612877,0.7398444]]	
4090778	LYNN ROAD		74580155	NFK-UB	[[52.4830475,0.5902936],[52.4646706,0.6146413]]	
41000041	CENTRAL ROAD		74556987	TRF	[[53.4192638,-2.4271022],[53.4164247,-2.4216874]]	
41000056	DANIEL ADAMSON AVENUE		74556987	TRF	[[53.4177214,-2.4409595],[53.4163462,-2.4409603]]	
